"","iid","gender","match","samerace","race","goal","dec","attr","intel","prob","agediff"
"4357",289,1,0,1,4,1,0,4,6,1,2
"4358",289,1,0,0,4,1,1,6,9,7,1
"4359",289,1,1,0,4,1,1,7,8,6,2
"4360",289,1,0,0,4,1,1,8,5,4,2
"4361",289,1,0,0,4,1,0,3,5,1,4
"4362",289,1,1,0,4,1,1,8,8,7,0
"4363",289,1,0,1,4,1,0,7,5,3,2
"4364",289,1,1,0,4,1,1,10,8,3,4
"4365",289,1,1,0,4,1,1,9,10,6,4
"4366",289,1,0,1,4,1,0,5,7,3,5
"4367",289,1,0,0,4,1,0,5,4,1,5
"4368",289,1,0,0,4,1,0,6,4,2,3
"4369",290,1,0,0,2,2,0,8,6,3,6
"4370",290,1,0,0,2,2,0,2,6,3,1
"4371",290,1,0,1,2,2,0,3,6,4,12
"4372",290,1,0,0,2,2,0,3,6,4,8
"4373",290,1,0,0,2,2,1,7,8,5,10
"4374",290,1,0,1,2,2,1,6,7,4,10
"4375",290,1,0,0,2,2,1,7,7,5,9
"4376",290,1,0,1,2,2,0,3,8,3,9
"4377",290,1,0,0,2,2,0,4,9,4,7
"4378",290,1,0,0,2,2,0,5,8,3,8
"4379",290,1,0,1,2,2,0,3,6,3,5
"4380",290,1,1,0,2,2,1,5,8,5,8
"4381",290,1,0,1,2,2,0,3,7,2,8
"4382",290,1,0,1,2,2,0,3,6,2,2
"4383",290,1,0,1,2,2,1,4,7,4,6
"4384",290,1,0,0,2,2,0,4,5,3,8
"4385",290,1,1,0,2,2,1,9,8,7,10
"4386",290,1,0,1,2,2,1,7,7,4,10
"4387",290,1,0,0,2,2,0,4,8,3,11
"4388",290,1,0,1,2,2,0,3,6,4,11
"4389",290,1,0,1,2,2,0,8,6,5,9
"4390",291,1,1,0,4,1,1,6,8,6,1
"4391",291,1,0,1,4,1,1,5,8,7,6
"4392",291,1,0,0,4,1,1,6,8,6,5
"4393",291,1,0,1,4,1,1,5,8,6,1
"4394",291,1,0,1,4,1,1,5,8,7,3
"4395",291,1,0,0,4,1,1,6,6,5,3
"4396",291,1,0,0,4,1,1,5,8,5,2
"4397",291,1,0,0,4,1,1,6,7,5,2
"4398",291,1,1,1,4,1,1,6,8,7,0
"4399",291,1,1,1,4,1,1,6,8,6,1
"4400",291,1,0,0,4,1,1,5,9,7,2
"4401",291,1,0,0,4,1,1,5,8,6,1
"4402",291,1,0,0,4,1,1,5,7,5,1
"4403",291,1,0,0,4,1,0,4,9,5,5
"4404",291,1,1,0,4,1,1,7,9,7,1
"4405",291,1,0,1,4,1,1,6,8,7,1
"4406",291,1,0,0,4,1,1,9,9,7,3
"4407",291,1,1,0,4,1,1,6,8,7,3
"4408",291,1,0,1,4,1,1,6,8,5,4
"4409",291,1,0,0,4,1,1,5,7,5,4
"4410",291,1,0,0,4,1,1,7,7,6,2
"4411",292,1,0,0,1,1,0,6,6,7,0
"4412",292,1,0,0,1,1,1,4,8,6,5
"4413",292,1,0,0,1,1,0,5,7,4,6
"4414",292,1,0,0,1,1,0,5,8,4,2
"4415",292,1,0,0,1,1,1,6,7,5,4
"4416",292,1,0,0,1,1,1,9,7,7,4
"4417",292,1,1,0,1,1,1,7,8,7,3
"4418",292,1,0,0,1,1,0,7,9,4,3
"4419",292,1,0,0,1,1,0,5,9,6,1
"4420",292,1,0,0,1,1,0,5,7,4,2
"4421",292,1,0,0,1,1,0,10,10,5,1
"4422",292,1,1,1,1,1,1,6,10,7,2
"4423",292,1,0,0,1,1,1,6,10,7,2
"4424",292,1,0,0,1,1,0,5,7,4,4
"4425",292,1,1,0,1,1,1,7,8,8,0
"4426",292,1,0,0,1,1,0,5,7,4,2
"4427",292,1,1,0,1,1,1,8,7,5,4
"4428",292,1,0,0,1,1,0,7,7,7,4
"4429",292,1,0,0,1,1,0,7,8,4,5
"4430",292,1,0,0,1,1,0,7,7,7,5
"4431",292,1,0,0,1,1,1,6,6,8,3
"4432",293,1,0,1,3,2,1,8,7,8,0
"4433",293,1,0,0,3,2,0,4,7,6,5
"4434",293,1,0,0,3,2,0,6,8,6,6
"4435",293,1,0,0,3,2,0,5,6,4,2
"4436",293,1,0,0,3,2,0,6,9,5,4
"4437",293,1,0,0,3,2,0,7,6,7,4
"4438",293,1,0,0,3,2,0,5,7,7,3
"4439",293,1,0,0,3,2,0,5,6,4,3
"4440",293,1,0,0,3,2,0,3,8,5,1
"4441",293,1,0,0,3,2,0,5,7,5,2
"4442",293,1,0,0,3,2,0,3,7,4,1
"4443",293,1,0,0,3,2,0,4,8,6,2
"4444",293,1,0,0,3,2,0,5,7,5,2
"4445",293,1,0,0,3,2,0,4,4,3,4
"4446",293,1,0,0,3,2,0,6,6,5,0
"4447",293,1,0,0,3,2,0,7,7,6,2
"4448",293,1,1,1,3,2,1,9,9,7,4
"4449",293,1,0,0,3,2,1,8,8,6,4
"4450",293,1,0,0,3,2,0,6,6,4,5
"4451",293,1,1,0,3,2,1,8,6,7,5
"4452",293,1,0,0,3,2,1,7,6,7,3
"4453",294,0,0,1,4,1,0,4,9,6,3
"4454",294,0,0,0,4,1,0,7,8,3,2
"4455",294,0,0,0,4,1,0,5,5,2,5
"4456",294,0,0,1,4,1,0,6,6,1,1
"4457",294,0,0,0,4,1,0,6,7,4,7
"4458",294,0,0,0,4,1,0,5,8,5,3
"4459",294,0,0,0,4,1,0,4,8,2,2
"4460",294,0,0,0,4,1,0,6,8,6,3
"4461",294,0,1,0,4,1,1,8,9,6,5
"4462",294,0,0,0,4,1,0,8,7,5,0
"4463",294,0,0,0,4,1,0,3,8,2,1
"4464",294,0,0,0,4,1,0,2,7,1,4
"4465",294,0,0,0,4,1,0,4,7,2,6
"4466",294,0,0,0,4,1,0,5,7,1,1
"4467",295,0,0,0,2,2,0,4,9,4,3
"4468",295,0,0,1,2,2,1,6,NA,6,2
"4469",295,0,0,1,2,2,1,6,10,7,5
"4470",295,0,0,0,2,2,1,7,NA,5,1
"4471",295,0,0,1,2,2,0,5,7,6,7
"4472",295,0,0,1,2,2,1,7,NA,7,3
"4473",295,0,0,0,2,2,0,6,9,6,2
"4474",295,0,0,1,2,2,0,7,8,7,3
"4475",295,0,0,1,2,2,0,5,8,6,5
"4476",295,0,0,1,2,2,1,8,NA,6,0
"4477",295,0,0,0,2,2,0,5,8,5,1
"4478",295,0,0,1,2,2,0,4,NA,6,4
"4479",295,0,0,1,2,2,0,5,8,5,6
"4480",295,0,0,1,2,2,1,7,NA,6,1
"4481",296,0,0,0,2,1,0,5,6,1,1
"4482",296,0,0,1,2,1,0,7,9,1,4
"4483",296,0,0,1,2,1,0,6,5,1,3
"4484",296,0,0,0,2,1,0,7,6,1,1
"4485",296,0,0,1,2,1,0,6,6,5,5
"4486",296,0,0,1,2,1,1,8,9,1,1
"4487",296,0,0,0,2,1,0,5,6,1,4
"4488",296,0,0,1,2,1,1,7,8,5,1
"4489",296,0,1,1,2,1,1,9,8,8,3
"4490",296,0,1,1,2,1,1,8,8,7,2
"4491",296,0,0,0,2,1,0,5,5,6,1
"4492",296,0,1,1,2,1,1,7,9,8,2
"4493",296,0,0,1,2,1,0,5,5,3,8
"4494",296,0,0,1,2,1,1,8,8,8,1
"4495",297,0,1,0,2,2,1,5,8,8,6
"4496",297,0,0,1,2,2,1,7,8,9,11
"4497",297,0,1,1,2,2,1,7,9,8,4
"4498",297,0,0,0,2,2,0,5,9,8,8
"4499",297,0,0,1,2,2,0,5,5,7,2
"4500",297,0,0,1,2,2,0,5,7,8,6
"4501",297,0,0,0,2,2,0,5,7,6,11
"4502",297,0,0,1,2,2,0,3,7,5,6
"4503",297,0,1,1,2,2,1,7,7,8,4
"4504",297,0,0,1,2,2,1,8,7,7,9
"4505",297,0,0,0,2,2,0,3,8,8,8
"4506",297,0,1,1,2,2,1,3,10,10,5
"4507",297,0,0,1,2,2,0,3,7,7,15
"4508",297,0,0,1,2,2,0,4,7,8,8
"4509",298,0,0,0,2,2,0,6,8,6,5
"4510",298,0,0,1,2,2,1,7,9,7,10
"4511",298,0,0,1,2,2,0,7,8,7,3
"4512",298,0,0,0,2,2,1,8,9,7,7
"4513",298,0,0,1,2,2,1,8,9,7,1
"4514",298,0,0,1,2,2,1,8,8,7,5
"4515",298,0,0,0,2,2,0,6,8,6,10
"4516",298,0,0,1,2,2,0,9,8,8,5
"4517",298,0,0,1,2,2,1,9,9,7,3
"4518",298,0,0,1,2,2,1,9,8,6,8
"4519",298,0,0,0,2,2,0,6,8,6,7
"4520",298,0,0,1,2,2,0,6,7,7,4
"4521",298,0,0,1,2,2,0,6,7,6,14
"4522",298,0,0,1,2,2,1,7,7,7,7
"4523",299,0,0,1,4,2,0,8,10,8,3
"4524",299,0,0,0,4,2,0,7,8,5,8
"4525",299,0,0,0,4,2,0,8,8,3,1
"4526",299,0,0,1,4,2,1,10,9,8,5
"4527",299,0,0,0,4,2,1,8,9,7,1
"4528",299,0,0,0,4,2,1,8,9,6,3
"4529",299,0,0,0,4,2,0,8,8,7,8
"4530",299,0,0,0,4,2,0,7,10,6,3
"4531",299,0,1,0,4,2,1,10,10,8,1
"4532",299,0,0,0,4,2,0,8,9,8,6
"4533",299,0,0,0,4,2,0,7,10,6,5
"4534",299,0,0,0,4,2,0,7,8,7,2
"4535",299,0,0,0,4,2,0,7,9,5,12
"4536",299,0,0,0,4,2,0,6,7,3,5
"4537",300,0,0,0,2,2,0,6,10,10,8
"4538",300,0,0,1,2,2,1,10,10,9,3
"4539",300,0,0,1,2,2,0,6,10,8,10
"4540",300,0,0,0,2,2,0,7,9,8,6
"4541",300,0,0,1,2,2,1,8,9,9,12
"4542",300,0,0,1,2,2,1,9,10,9,8
"4543",300,0,0,0,2,2,0,4,10,2,3
"4544",300,0,0,1,2,2,1,8,10,9,8
"4545",300,0,1,1,2,2,1,8,9,9,10
"4546",300,0,0,1,2,2,1,10,10,9,5
"4547",300,0,0,0,2,2,0,7,9,10,6
"4548",300,0,1,1,2,2,1,8,10,9,9
"4549",300,0,0,1,2,2,0,8,10,8,1
"4550",300,0,0,1,2,2,0,9,10,9,6
"4551",301,0,0,0,2,2,0,5,8,5,7
"4552",301,0,1,1,2,2,1,6,10,5,2
"4553",301,0,0,1,2,2,0,3,7,2,9
"4554",301,0,1,0,2,2,1,7,9,6,5
"4555",301,0,0,1,2,2,0,5,8,4,11
"4556",301,0,0,1,2,2,1,7,8,6,7
"4557",301,0,0,0,2,2,0,7,7,4,2
"4558",301,0,0,1,2,2,0,5,6,4,7
"4559",301,0,0,1,2,2,0,6,7,5,9
"4560",301,0,0,1,2,2,1,9,8,5,4
"4561",301,0,0,0,2,2,1,5,10,6,5
"4562",301,0,0,1,2,2,0,5,10,5,8
"4563",301,0,0,1,2,2,0,5,10,5,2
"4564",301,0,0,1,2,2,1,6,7,6,5
"4565",302,0,0,0,2,2,0,5,10,7,6
"4566",302,0,0,1,2,2,0,4,8,4,11
"4567",302,0,0,1,2,2,0,3,NA,5,4
"4568",302,0,0,0,2,2,1,7,NA,8,8
"4569",302,0,0,1,2,2,1,10,10,10,2
"4570",302,0,0,1,2,2,0,6,NA,7,6
"4571",302,0,0,0,2,2,0,5,10,5,11
"4572",302,0,0,1,2,2,1,7,6,8,6
"4573",302,0,0,1,2,2,1,7,6,6,4
"4574",302,0,0,1,2,2,0,7,NA,6,9
"4575",302,0,0,0,2,2,0,7,5,5,8
"4576",302,0,0,1,2,2,0,2,8,6,5
"4577",302,0,0,1,2,2,0,6,8,7,15
"4578",302,0,0,1,2,2,0,7,NA,5,8
"4579",303,0,0,0,2,4,0,4,7,8,6
"4580",303,0,0,1,2,4,0,7,8,8,1
"4581",303,0,0,1,2,4,0,7,7,6,8
"4582",303,0,0,0,2,4,0,8,8,6,4
"4583",303,0,0,1,2,4,0,6,9,8,10
"4584",303,0,1,1,2,4,1,7,8,8,6
"4585",303,0,0,0,2,4,0,6,9,7,1
"4586",303,0,0,1,2,4,0,5,8,6,6
"4587",303,0,0,1,2,4,0,6,8,7,8
"4588",303,0,0,1,2,4,0,7,7,NA,3
"4589",303,0,0,0,2,4,0,5,7,8,4
"4590",303,0,0,1,2,4,0,3,5,7,7
"4591",303,0,0,1,2,4,0,5,9,8,3
"4592",303,0,0,1,2,4,0,4,8,7,4
"4593",304,0,0,0,2,1,0,2,9,2,1
"4594",304,0,0,1,2,1,0,6,8,5,4
"4595",304,0,0,1,2,1,0,8,9,3,3
"4596",304,0,0,0,2,1,0,7,7,5,1
"4597",304,0,0,1,2,1,0,7,8,5,5
"4598",304,0,0,1,2,1,0,6,8,5,1
"4599",304,0,0,0,2,1,0,6,10,5,4
"4600",304,0,0,1,2,1,0,6,10,5,1
"4601",304,0,0,1,2,1,0,9,9,5,3
"4602",304,0,1,1,2,1,1,7,8,5,2
"4603",304,0,0,0,2,1,0,5,7,5,1
"4604",304,0,0,1,2,1,0,3,5,4,2
"4605",304,0,0,1,2,1,0,5,7,5,8
"4606",304,0,0,1,2,1,0,5,6,5,1
"4607",305,0,0,1,4,1,0,5,8,8,2
"4608",305,0,1,0,4,1,1,7,9,8,3
"4609",305,0,0,0,4,1,1,8,8,7,4
"4610",305,0,0,1,4,1,1,9,8,7,0
"4611",305,0,0,0,4,1,1,7,8,7,6
"4612",305,0,0,0,4,1,0,7,7,6,2
"4613",305,0,0,0,4,1,1,6,9,7,3
"4614",305,0,1,0,4,1,1,5,9,7,2
"4615",305,0,0,0,4,1,0,7,7,6,4
"4616",305,0,0,0,4,1,0,8,8,7,1
"4617",305,0,0,0,4,1,0,4,8,6,0
"4618",305,0,0,0,4,1,0,4,7,7,3
"4619",305,0,0,0,4,1,0,7,7,6,7
"4620",305,0,0,0,4,1,1,7,7,6,0
"4621",306,0,0,1,4,1,0,9,9,5,5
"4622",306,0,0,0,4,1,1,8,8,6,10
"4623",306,0,0,0,4,1,0,7,6,5,3
"4624",306,0,0,1,4,1,1,8,7,6,7
"4625",306,0,0,0,4,1,1,7,8,6,1
"4626",306,0,0,0,4,1,1,7,8,6,5
"4627",306,0,0,0,4,1,0,6,7,7,10
"4628",306,0,1,0,4,1,1,8,8,7,5
"4629",306,0,0,0,4,1,1,7,8,6,3
"4630",306,0,0,0,4,1,1,7,8,6,8
"4631",306,0,0,0,4,1,0,5,6,5,7
"4632",306,0,0,0,4,1,0,5,6,5,4
"4633",306,0,0,0,4,1,0,6,7,5,14
"4634",306,0,0,0,4,1,0,6,8,6,7
"4635",307,0,0,1,4,5,0,3,7,5,0
"4636",307,0,0,0,4,5,0,4,6,3,5
"4637",307,0,0,0,4,5,0,4,6,3,2
"4638",307,0,0,1,4,5,1,7.5,8,5,2
"4639",307,0,1,0,4,5,1,7,7.5,6,4
"4640",307,0,0,0,4,5,1,8,9,7,0
"4641",307,0,0,0,4,5,0,4,8,4,5
"4642",307,0,0,0,4,5,0,6.5,8,5,0
"4643",307,0,1,0,4,5,1,NA,7,5,2
"4644",307,0,1,0,4,5,1,7,7,6,3
"4645",307,0,0,0,4,5,0,4,7,4,2
"4646",307,0,0,0,4,5,0,3,6,6,1
"4647",307,0,0,0,4,5,0,5,6,4,9
"4648",307,0,0,0,4,5,0,4,8,3,2
"4649",308,1,0,1,4,1,1,9,9,6,3
"4650",308,1,0,0,4,1,1,8,8,5,3
"4651",308,1,0,0,4,1,1,7,8,4,1
"4652",308,1,1,0,4,1,1,8,8,4,6
"4653",308,1,0,0,4,1,1,9,9,5,5
"4654",308,1,0,1,4,1,1,8,8,6,3
"4655",308,1,0,0,4,1,0,6,8,5,8
"4656",308,1,0,0,4,1,0,7,8,2,7
"4657",308,1,0,0,4,1,0,8,10,5,6
"4658",308,1,0,0,4,1,0,8,10,2,6
"4659",308,1,0,0,4,1,0,7,8,4,1
"4660",308,1,0,1,4,1,0,8,8,5,2
"4661",308,1,0,1,4,1,0,10,10,6,5
"4662",308,1,0,1,4,1,1,8,9,5,0
"4663",309,1,0,0,2,3,0,10,10,3,2
"4664",309,1,0,1,2,3,0,9,8,4,2
"4665",309,1,0,1,2,3,0,8,10,8,4
"4666",309,1,0,1,2,3,0,10,8,4,11
"4667",309,1,0,1,2,3,0,8,8,3,10
"4668",309,1,0,0,2,3,0,7,9,3,8
"4669",309,1,0,1,2,3,0,10,8,6,3
"4670",309,1,1,1,2,3,1,8,10,8,2
"4671",309,1,0,1,2,3,0,5,4,2,11
"4672",309,1,0,1,2,3,1,10,10,9,1
"4673",309,1,0,1,2,3,0,8,8,2,4
"4674",309,1,1,0,2,3,1,10,10,5,3
"4675",309,1,0,0,2,3,0,10,8,4,10
"4676",309,1,0,0,2,3,1,10,10,8,5
"4677",310,1,0,0,2,1,0,7,8,6,5
"4678",310,1,0,1,2,1,0,6,7,5,5
"4679",310,1,0,1,2,1,0,6,8,5,3
"4680",310,1,1,1,2,1,1,9,7,7,4
"4681",310,1,0,1,2,1,0,7,7,5,3
"4682",310,1,0,0,2,1,0,6,6,4,1
"4683",310,1,0,1,2,1,0,6,6,4,10
"4684",310,1,0,1,2,1,1,8,7,6,9
"4685",310,1,0,1,2,1,0,6,5,4,4
"4686",310,1,0,1,2,1,0,6,7,4,8
"4687",310,1,0,1,2,1,1,8,7,6,3
"4688",310,1,0,0,2,1,0,7,7,5,4
"4689",310,1,0,0,2,1,0,8,7,5,3
"4690",310,1,0,0,2,1,1,8,8,7,2
"4691",311,1,0,1,4,2,0,6,8,5,1
"4692",311,1,0,0,4,2,0,4,5,6,1
"4693",311,1,0,0,4,2,0,5,7,7,1
"4694",311,1,0,0,4,2,1,7,5,6,8
"4695",311,1,0,0,4,2,0,5,6,4,7
"4696",311,1,0,1,4,2,0,5,6,10,5
"4697",311,1,0,0,4,2,0,4,5,4,6
"4698",311,1,1,0,4,2,1,6,7,10,5
"4699",311,1,0,0,4,2,0,4,2,0,8
"4700",311,1,0,0,4,2,1,8,7,7,4
"4701",311,1,0,0,4,2,1,7,4,9,1
"4702",311,1,0,1,4,2,0,5,6,10,0
"4703",311,1,0,1,4,2,0,6,5,8,7
"4704",311,1,0,1,4,2,0,5,6,8,2
"4705",312,1,0,0,2,2,1,8,8,7,7
"4706",312,1,0,1,2,2,0,5,6,5,7
"4707",312,1,0,1,2,2,0,3,7,5,5
"4708",312,1,0,1,2,2,0,7,5,6,2
"4709",312,1,0,1,2,2,0,5,7,6,1
"4710",312,1,0,0,2,2,0,5,8,7,1
"4711",312,1,0,1,2,2,0,4,6,5,12
"4712",312,1,0,1,2,2,0,6,8,3,11
"4713",312,1,0,1,2,2,0,6,4,10,2
"4714",312,1,0,1,2,2,1,9,8,6,10
"4715",312,1,0,1,2,2,0,6,6,6,5
"4716",312,1,0,0,2,2,0,5,8,5,6
"4717",312,1,0,0,2,2,0,7,6,6,1
"4718",312,1,1,0,2,2,1,7,8,7,4
"4719",313,1,0,0,2,1,0,6,6,7,3
"4720",313,1,0,1,2,1,0,5,8,7,3
"4721",313,1,0,1,2,1,0,3,9,6,1
"4722",313,1,0,1,2,1,1,6,6,8,6
"4723",313,1,0,1,2,1,0,4,7,7,5
"4724",313,1,0,0,2,1,0,4,7,4,3
"4725",313,1,0,1,2,1,0,3,7,7,8
"4726",313,1,0,1,2,1,0,5,9,8,7
"4727",313,1,0,1,2,1,0,3,4,7,6
"4728",313,1,1,1,2,1,1,7,9,6,6
"4729",313,1,0,1,2,1,0,6,7,7,1
"4730",313,1,0,0,2,1,0,6,7,5,2
"4731",313,1,0,0,2,1,0,4,6,5,5
"4732",313,1,0,0,2,1,0,5,9,7,0
"4733",314,1,0,0,6,2,1,7,6,6,2
"4734",314,1,0,0,6,2,0,4,5,6,2
"4735",314,1,0,0,6,2,0,4,6,6,4
"4736",314,1,0,0,6,2,1,5,6,5,11
"4737",314,1,0,0,6,2,0,4,5,4,10
"4738",314,1,0,0,6,2,0,6,5,5,8
"4739",314,1,0,0,6,2,0,5,7,4,3
"4740",314,1,0,0,6,2,1,7,7,6,2
"4741",314,1,0,0,6,2,0,7,6,5,11
"4742",314,1,0,0,6,2,1,6,7,6,1
"4743",314,1,0,0,6,2,0,5,5,5,4
"4744",314,1,0,0,6,2,0,6,6,6,3
"4745",314,1,0,0,6,2,1,9,7,7,10
"4746",314,1,0,0,6,2,1,7,7,6,5
"4747",315,1,0,0,2,3,1,9,10,5,3
"4748",315,1,0,1,2,3,1,7,9,4,3
"4749",315,1,0,1,2,3,0,7,8,3,1
"4750",315,1,0,1,2,3,0,6,8,4,6
"4751",315,1,0,1,2,3,1,8,9,5,5
"4752",315,1,0,0,2,3,1,7,9,5,3
"4753",315,1,0,1,2,3,0,5,9,6,8
"4754",315,1,0,1,2,3,0,5,8,3,7
"4755",315,1,0,1,2,3,0,2,6,1,6
"4756",315,1,0,1,2,3,0,7,7,4,6
"4757",315,1,0,1,2,3,0,7,8,4,1
"4758",315,1,1,0,2,3,1,9,8,6,2
"4759",315,1,1,0,2,3,1,8,9,6,5
"4760",315,1,0,0,2,3,1,10,10,7,0
"4761",316,1,1,0,2,2,1,7,9,6,5
"4762",316,1,0,1,2,2,0,5,6,3,5
"4763",316,1,1,1,2,2,1,6,8,6,3
"4764",316,1,1,1,2,2,1,7,6,5,4
"4765",316,1,0,1,2,2,0,5,5,3,3
"4766",316,1,1,0,2,2,1,5,7,7,1
"4767",316,1,1,1,2,2,1,6,8,7,10
"4768",316,1,0,1,2,2,0,5,8,2,9
"4769",316,1,0,1,2,2,0,4,6,5,4
"4770",316,1,0,1,2,2,0,6,6,4,8
"4771",316,1,0,1,2,2,1,8,8,5,3
"4772",316,1,0,0,2,2,0,5,5,2,4
"4773",316,1,0,0,2,2,0,6,5,2,3
"4774",316,1,1,0,2,2,1,7,7,3,2
"4775",317,1,0,0,2,1,1,8,9,7,0
"4776",317,1,0,1,2,1,0,4,7,6,0
"4777",317,1,1,1,2,1,1,5,9,7,2
"4778",317,1,0,1,2,1,0,8,6,5,9
"4779",317,1,0,1,2,1,0,4,7,7,8
"4780",317,1,0,0,2,1,0,5,8,8,6
"4781",317,1,0,1,2,1,0,4,8,6,5
"4782",317,1,0,1,2,1,0,4,10,8,4
"4783",317,1,0,1,2,1,0,4,8,7,9
"4784",317,1,0,1,2,1,1,7,9,7,3
"4785",317,1,1,1,2,1,1,8,8,6,2
"4786",317,1,0,0,2,1,1,8,9,9,1
"4787",317,1,0,0,2,1,0,7,7,7,8
"4788",317,1,1,0,2,1,1,7,7,7,3
"4789",318,1,0,0,6,2,1,6,7,3,1
"4790",318,1,0,0,6,2,0,6,6,1,1
"4791",318,1,0,0,6,2,1,4,7,1,1
"4792",318,1,0,0,6,2,1,7,6,1,8
"4793",318,1,0,0,6,2,1,5,7,1,7
"4794",318,1,0,0,6,2,1,4,8,1,5
"4795",318,1,0,0,6,2,1,7,7,1,6
"4796",318,1,0,0,6,2,0,7,7,1,5
"4797",318,1,0,0,6,2,0,4,5,1,8
"4798",318,1,0,0,6,2,1,6,5,1,4
"4799",318,1,0,0,6,2,0,5,5,1,1
"4800",318,1,0,0,6,2,0,5,5,2,0
"4801",318,1,0,0,6,2,0,4,5,3,7
"4802",318,1,0,0,6,2,0,6,7,2,2
"4803",319,1,0,0,2,6,1,10,9,7,4
"4804",319,1,0,1,2,6,0,6,7,6,4
"4805",319,1,1,1,2,6,1,6,7,7,2
"4806",319,1,1,1,2,6,1,9,7,9,5
"4807",319,1,0,1,2,6,0,7,8,7,4
"4808",319,1,0,0,2,6,1,7,8,8,2
"4809",319,1,1,1,2,6,1,6,9,7,9
"4810",319,1,0,1,2,6,0,5,7,5,8
"4811",319,1,0,1,2,6,0,7,7,5,5
"4812",319,1,0,1,2,6,1,9,8,5,7
"4813",319,1,0,1,2,6,0,6,6,7,2
"4814",319,1,0,0,2,6,0,6,6,7,3
"4815",319,1,0,0,2,6,0,8,7,7,4
"4816",319,1,0,0,2,6,1,9,7,6,1
"4817",320,1,0,0,2,4,1,10,10,5,6
"4818",320,1,0,1,2,4,0,5,7,2,6
"4819",320,1,0,1,2,4,0,5,8,1,8
"4820",320,1,0,1,2,4,0,6,7,1,15
"4821",320,1,0,1,2,4,0,6,7,NA,14
"4822",320,1,0,0,2,4,0,6,8,1,12
"4823",320,1,0,1,2,4,0,9,5,1,1
"4824",320,1,0,1,2,4,0,7,9,1,2
"4825",320,1,0,1,2,4,0,5,6,5,15
"4826",320,1,0,1,2,4,0,7,7,2,3
"4827",320,1,0,1,2,4,0,5,6,3,8
"4828",320,1,0,0,2,4,0,8,9,1,7
"4829",320,1,0,0,2,4,0,6,4,1,14
"4830",320,1,0,0,2,4,0,6,8,2,9
"4831",321,1,0,0,2,1,0,7,7,5,1
"4832",321,1,0,1,2,1,0,4,6,5,1
"4833",321,1,0,1,2,1,0,4,7,5,1
"4834",321,1,0,1,2,1,0,6,7,5,8
"4835",321,1,0,1,2,1,0,4,7,5,7
"4836",321,1,0,0,2,1,0,6,7,5,5
"4837",321,1,0,1,2,1,0,4,7,5,6
"4838",321,1,0,1,2,1,0,6,8,5,5
"4839",321,1,0,1,2,1,0,6,7,5,8
"4840",321,1,0,1,2,1,0,5,7,5,4
"4841",321,1,0,1,2,1,0,4,6,5,1
"4842",321,1,0,0,2,1,0,4,7,5,0
"4843",321,1,0,0,2,1,0,4,7,5,7
"4844",321,1,0,0,2,1,0,6,7,5,2
"4845",322,0,0,1,4,2,0,8,10,5,4
"4846",322,0,0,0,4,2,1,10,10,5,11
"4847",322,0,0,1,4,2,0,8,10,5,5
"4848",322,0,0,0,4,2,0,5,10,2,10
"4849",322,0,0,0,4,2,0,8,10,5,9
"4850",322,0,1,0,4,2,1,8,10,5,6
"4851",322,0,0,0,4,2,0,5,10,2,7
"4852",322,0,1,0,4,2,1,10,10,5,NA
"4853",322,0,0,0,4,2,1,8,10,5,NA
"4854",323,0,1,1,4,2,1,6,8,7,5
"4855",323,0,1,0,4,2,1,8,8,5,2
"4856",323,0,0,1,4,2,1,8,8,5,4
"4857",323,0,0,0,4,2,0,NA,NA,NA,1
"4858",323,0,0,0,4,2,0,6,7,5,0
"4859",323,0,0,0,4,2,0,6,7,5,3
"4860",323,0,0,0,4,2,0,6,7,5,2
"4861",323,0,1,0,4,2,1,7,7,6,NA
"4862",323,0,0,0,4,2,0,NA,NA,NA,NA
"4863",324,0,1,0,2,1,1,1,10,5,7
"4864",324,0,0,1,2,1,1,3,7,4,0
"4865",324,0,0,0,2,1,1,2,8,3,6
"4866",324,0,1,1,2,1,1,1,10,6,1
"4867",324,0,1,0,2,1,1,3,8,8,2
"4868",324,0,0,1,2,1,1,1,9,6,5
"4869",324,0,0,0,2,1,1,1,9,4,4
"4870",324,0,0,0,2,1,1,3,9,8,NA
"4871",324,0,1,0,2,1,1,8,9,9,NA
"4872",325,0,0,0,3,2,1,5,8,5,0
"4873",325,0,0,0,3,2,1,7,7,5,7
"4874",325,0,0,0,3,2,1,7,7,5,1
"4875",325,0,0,0,3,2,1,8,8,5,6
"4876",325,0,0,1,3,2,1,6,6,4,5
"4877",325,0,1,0,3,2,1,6,8,5,2
"4878",325,0,1,0,3,2,1,5,7,4,3
"4879",325,0,1,0,3,2,1,7,7,5,NA
"4880",325,0,0,0,3,2,1,7,6,4,NA
"4881",326,0,0,0,1,2,1,7,8,9,6
"4882",326,0,0,0,1,2,1,9,9,6,13
"4883",326,0,0,0,1,2,1,8,9,8,7
"4884",326,0,0,0,1,2,1,7,10,6,12
"4885",326,0,0,0,1,2,1,7,9,8,11
"4886",326,0,1,0,1,2,1,8,9,8,8
"4887",326,0,1,0,1,2,1,7,9,7,9
"4888",326,0,0,0,1,2,1,9,8,9,NA
"4889",326,0,0,0,1,2,1,8,9,6,NA
"4890",327,0,0,0,2,2,0,5,8,1,1
"4891",327,0,0,1,2,2,0,8,8,1,6
